state,district,location,latitude,longitude,date,groundwater_level_m_bgl,measurement
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2017-05-20,18.66,pre
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2017-05-20,5.45,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2017-05-20,18.4,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2017-05-20,26.6,pre
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2017-05-20,23.2,pre
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2017-05-20,22.1,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2017-05-20,21.6,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2017-05-20,28.5,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2017-05-20,28.56,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2017-05-20,24.5,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2017-05-20,15.15,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2017-05-20,20.25,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2017-05-20,19.05,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2017-05-20,12.5,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2017-05-20,9.2,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2017-05-20,14.38,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2017-05-20,11.75,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2017-05-20,23.7,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2017-05-20,4.04,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2017-05-20,14.84,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2017-05-20,5.1,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2017-05-20,14.13,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2017-05-20,5.65,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2017-05-20,26.23,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2017-05-20,22.37,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2017-05-20,24.05,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2017-05-20,19.15,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2017-05-20,9.39,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2017-05-20,23.9,pre
Punjab,Ludhiana,Raikot Bassian,30.65778,75.53889,2018-01-01,32.4,jan
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2018-01-01,20.7,jan
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2018-01-01,30.6,jan
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2018-01-01,30.7,jan
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2018-01-01,30.2,jan
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2018-01-01,25.1,jan
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2018-01-01,15.0,jan
Punjab,Ludhiana,Samrala Mehduda,30.81167,76.08056,2018-01-01,13.2,jan
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2018-01-01,20.3,jan
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2018-01-01,9.8,jan
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2018-01-01,25.7,jan
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2018-01-01,11.3,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2018-01-01,8.8,jan
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2018-01-01,25.2,jan
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2018-01-01,23.4,jan
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2018-01-01,27.1,jan
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2018-01-01,25.2,jan
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2018-01-01,29.2,jan
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2018-01-01,18.6,jan
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2018-01-01,22.8,jan
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2018-01-01,23.4,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2018-01-01,13.0,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2018-01-01,33.5,jan
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2018-01-01,30.6,jan
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2018-01-01,22.8,jan
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2018-01-01,20.9,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2018-01-01,24.5,jan
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2018-01-01,22.6,jan
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2018-01-01,24.3,jan
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2018-01-01,26.8,jan
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2018-01-01,21.5,jan
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2018-01-01,22.0,jan
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2018-01-01,19.4,jan
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2018-01-01,18.6,jan
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2018-01-01,9.0,jan
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2018-01-01,10.1,jan
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2018-01-01,19.4,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2018-01-01,19.0,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2018-01-01,6.9,jan
Punjab,Ludhiana,Ludhiana City Tandari Kallon,30.90833,75.85833,2018-01-01,37.3,jan
Punjab,Ludhiana,Pakhowal Mansuran,30.80833,75.75833,2018-01-01,24.0,jan
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2018-01-01,20.4,jan
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2018-01-01,8.9,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2018-01-01,17.0,jan
Punjab,Ludhiana,Maloud Sahoran,30.65833,76.00833,2018-01-01,22.9,jan
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2018-01-01,24.1,jan
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2018-01-01,27.9,jan
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2018-01-01,15.0,jan
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2018-01-01,5.2,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2018-01-01,4.0,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2018-01-01,14.3,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2018-01-01,12.2,jan
Punjab,Ludhiana,Machhiwara Machhiwara,30.91667,76.2,2018-01-01,8.5,jan
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2018-01-01,5.2,jan
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2018-01-01,18.1,jan
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2018-01-01,5.9,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2018-01-01,12.8,jan
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2018-01-01,8.5,jan
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2018-01-01,5.9,jan
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2018-01-01,17.1,jan
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2018-01-01,23.0,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2018-01-01,12.1,jan
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2018-05-20,30.96,pre
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2018-05-20,11.02,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2018-05-20,6.55,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2018-05-20,13.38,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2018-05-20,9.3,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2018-05-20,12.6,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2018-05-20,11.14,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2018-05-20,6.55,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2018-05-20,17.5,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2018-05-20,10.56,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2018-05-20,9.7,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2018-05-20,23.85,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2018-05-20,21.3,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2018-05-20,29.87,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2018-05-20,31.25,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2018-05-20,22.95,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2018-05-20,21.7,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2018-05-20,23.68,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2018-05-20,22.8,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2018-05-20,24.75,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2018-05-20,28.8,pre
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2018-05-20,21.9,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2018-05-20,22.5,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2018-05-20,19.1,pre
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2018-05-20,16.54,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2018-05-20,18.55,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2018-05-20,7.65,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2018-05-20,18.93,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2018-05-20,20.28,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2018-05-20,18.75,pre
Punjab,Ludhiana,Machhiwara Machhiwara,30.91667,76.2,2018-05-20,9.5,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2018-05-20,13.5,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2018-05-20,14.95,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2018-05-20,24.8,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2018-05-20,28.68,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2018-05-20,23.34,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2018-05-20,25.2,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2018-05-20,20.6,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2018-05-20,9.8,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2018-05-20,11.5,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2018-05-20,25.05,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2018-05-20,10.02,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2018-05-20,10.56,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2018-05-20,19.85,pre
Punjab,Ludhiana,Samrala Mehduda,30.81167,76.08056,2018-05-20,13.75,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2018-05-20,21.3,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2018-05-20,9.55,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2018-05-20,15.5,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2018-05-20,29.9,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2018-05-20,30.4,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2018-05-20,28.73,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2018-05-20,22.9,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2018-05-20,17.7,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2018-05-20,15.0,pre
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2018-05-20,23.8,pre
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2018-05-20,24.1,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2018-05-20,27.85,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2018-05-20,15.83,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2018-05-20,5.25,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2018-05-20,5.72,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2018-05-20,4.24,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2018-05-20,27.95,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2018-05-20,10.45,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2019-01-01,26.5,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2019-01-01,7.2,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2019-01-01,12.2,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2019-01-01,14.3,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2019-01-01,3.7,jan
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2019-01-01,5.3,jan
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2019-01-01,4.6,jan
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2019-01-01,15.3,jan
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2019-01-01,27.9,jan
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2019-01-01,23.5,jan
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2019-01-01,23.7,jan
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2019-01-01,23.1,jan
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2019-01-01,28.3,jan
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2019-01-01,31.1,jan
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2019-01-01,30.6,jan
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2019-01-01,30.4,jan
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2019-01-01,24.4,jan
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2019-01-01,15.1,jan
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2019-01-01,21.3,jan
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2019-01-01,18.4,jan
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2019-01-01,9.4,jan
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2019-01-01,26.9,jan
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2019-01-01,11.5,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2019-01-01,9.9,jan
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2019-01-01,19.9,jan
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2019-01-01,24.9,jan
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2019-01-01,23.6,jan
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2019-01-01,18.2,jan
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2019-01-01,5.9,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2019-01-01,12.9,jan
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2019-01-01,8.4,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2019-01-01,19.2,jan
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2019-01-01,19.8,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2019-01-01,9.8,jan
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2019-01-01,9.8,jan
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2019-01-01,8.3,jan
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2019-01-01,18.0,jan
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2019-01-01,23.0,jan
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2019-01-01,19.6,jan
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2019-01-01,22.1,jan
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2019-01-01,21.1,jan
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2019-01-01,26.8,jan
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2019-01-01,24.8,jan
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2019-01-01,20.1,jan
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2019-01-01,22.6,jan
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2019-01-01,21.1,jan
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2019-01-01,23.2,jan
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2019-01-01,31.4,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2019-01-01,33.4,jan
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2019-01-01,20.8,jan
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2019-01-01,9.0,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2019-01-01,10.0,jan
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2019-01-01,16.9,jan
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2019-01-01,5.7,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2019-01-01,11.0,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2019-01-01,11.4,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2019-01-01,9.8,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2019-01-01,23.9,jan
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2019-01-01,23.5,jan
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2019-05-20,27.5,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2019-05-20,6.1,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2019-05-20,24.8,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2019-05-20,23.0,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2019-05-20,27.9,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2019-05-20,24.9,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2019-05-20,4.8,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.935,76.30361,2019-05-20,5.4,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2019-05-20,3.8,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2019-05-20,14.8,pre
Punjab,Ludhiana,Machhiwara Nelokalan,30.85278,76.1175,2019-05-20,5.8,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2019-05-20,13.1,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2019-05-20,18.5,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2019-05-20,6.1,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2019-05-20,13.2,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2019-05-20,8.7,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2019-05-20,10.1,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2019-05-20,20.0,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2019-05-20,11.5,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2019-05-20,10.5,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2019-05-20,26.3,pre
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2019-05-20,23.3,pre
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2019-05-20,23.9,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2019-05-20,18.6,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2019-05-20,15.3,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2019-05-20,22.7,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2019-05-20,28.4,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2019-05-20,30.6,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2019-05-20,30.0,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2019-05-20,30.7,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2019-05-20,27.0,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2019-05-20,15.0,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2019-05-20,21.3,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2019-05-20,19.1,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2019-05-20,7.3,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2019-05-20,9.8,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2019-05-20,12.8,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2019-05-20,10.0,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2019-05-20,23.0,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2019-05-20,10.0,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2019-05-20,7.3,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2019-05-20,18.9,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2019-05-20,21.3,pre
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2019-05-20,10.0,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2019-05-20,10.1,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2019-05-20,8.7,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2019-05-20,17.5,pre
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2019-05-20,24.1,pre
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2019-05-20,32.3,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2019-05-20,19.7,pre
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2019-05-20,21.2,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2019-05-20,28.5,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2019-05-20,22.1,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2019-05-20,22.7,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2019-05-20,6.0,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2019-05-20,9.6,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2019-05-20,24.3,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2019-05-20,25.1,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2019-05-20,34.6,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2019-05-20,21.2,pre
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2019-05-20,41.4,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2019-05-20,15.4,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2019-05-20,21.4,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2019-05-20,23.9,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2019-05-20,31.6,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2020-01-01,11.1,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2020-01-01,16.1,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2020-01-01,4.7,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2020-01-01,13.6,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2020-01-01,12.3,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2020-01-01,10.5,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2020-01-01,9.3,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2020-01-01,33.2,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2020-01-01,23.3,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2020-01-01,10.1,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2020-01-01,18.9,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2020-01-01,11.5,jan
